Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / Internacional,Compare At Price / Internacional,Status
smartwach-unissex,,,,,,,,,Rosa,,,,,"",0.0,shopify,500,continue,manual,249.99,,true,true,"",https://cdn.shopify.com/s/files/1/0695/0607/2894/products/H29dffa81e50545bf9bdefd8b5602f81bB__1___1_-removebg-preview_1_500x_d48a19d9-460c-4775-a613-a5b22bd397b9.png?v=1671818547,2,Smartwach Unissex - Wolfscompany Loja,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/0607/2894/products/H29dffa81e50545bf9bdefd8b5602f81bB__1___1_-removebg-preview_1_500x_d48a19d9-460c-4775-a613-a5b22bd397b9.png?v=1671818547,kg,,,,,
smartwatch-hot-m4-unissex-inteligente,SmartWatch Hot M4 Unissex Inteligente,"<div data-mce-fragment=""1"" class=""detail-desc-decorate-richtext"">
<h3 data-mce-fragment=""1"" align=""center""><span data-mce-fragment=""1"">MONITORE SUA SAÚDE DIARIAMENTE ENQUANTO PRATICA ESPORTES!</span></h3>
</div>
<p data-mce-fragment=""1"" style=""text-align: center;""><span data-mce-fragment=""1"">Calcule as suas calorias durante a sua caminhada ou corrida, além de calcular a distância percorrida.</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""><img data-mce-fragment=""1"" class=""img-fluid"" src=""https://d2r9epyceweg5n.cloudfront.net/stores/001/983/716/rte/1.webp"" width=""400"" height=""400"" style=""display: block; margin-left: auto; margin-right: auto;"" data-mce-src=""https://d2r9epyceweg5n.cloudfront.net/stores/001/983/716/rte/1.webp""></span><img data-mce-fragment=""1"" class=""img-fluid"" src=""https://d2r9epyceweg5n.cloudfront.net/stores/001/983/716/rte/21.webp"" width=""400"" height=""400"" style=""display: block; margin-left: auto; margin-right: auto;"" data-mce-src=""https://d2r9epyceweg5n.cloudfront.net/stores/001/983/716/rte/21.webp""></p>
<div data-mce-fragment=""1"">
<br data-mce-fragment=""1""><img data-mce-fragment=""1"" class=""img-fluid"" height=""400"" width=""400"" src=""https://d2r9epyceweg5n.cloudfront.net/stores/001/983/716/rte/31.webp"" style=""display: block; margin-left: auto; margin-right: auto;"" data-mce-src=""https://d2r9epyceweg5n.cloudfront.net/stores/001/983/716/rte/31.webp"">
</div>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Profundidade de resistência à água</span><span data-mce-fragment=""1""> : </span><span data-mce-fragment=""1"">3Bar</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Idioma de suporte</span><span data-mce-fragment=""1""> : </span><span data-mce-fragment=""1"">Suporte a vários idiomas</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Estilo</span><span data-mce-fragment=""1""> : </span><span data-mce-fragment=""1"">ESPORTE</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Movimento</span><span data-mce-fragment=""1"">: </span><span data-mce-fragment=""1"">Digital</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Mais recursos</span><span data-mce-fragment=""1""> : </span><span data-mce-fragment=""1"">pesquisa de telefone, filmagem remota da câmera</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Número do Modelo</span><span data-mce-fragment=""1""> : </span><span data-mce-fragment=""1"">Banda Inteligente M4</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Número do modelo</span><span data-mce-fragment=""1""> : </span><span data-mce-fragment=""1"">M4</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Função principal</span><span data-mce-fragment=""1""> : </span><span data-mce-fragment=""1"">Gerenciamento de saúde durante todo o dia</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Notificação de informações</span><span data-mce-fragment=""1""> : </span><span data-mce-fragment=""1"">Lembrete de mensagem de chamada sedentário</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Para Pessoas</span><span data-mce-fragment=""1""> : </span><span data-mce-fragment=""1"">Banda Inteligente para Homens Mulheres</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Fitness Tracker</span><span data-mce-fragment=""1""> : </span><span data-mce-fragment=""1"">monitoramento da frequência cardíaca 24 horas e monitoramento da pressão arterial</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Características</span><span data-mce-fragment=""1""> : </span><span data-mce-fragment=""1"">cronômetro</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Característica</span><span data-mce-fragment=""1""> : </span><span data-mce-fragment=""1"">Resistente à água</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Característica</span><span data-mce-fragment=""1""> : </span><span data-mce-fragment=""1"">Alarme</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Recurso</span><span data-mce-fragment=""1""> : </span><span data-mce-fragment=""1"">exibição da semana</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Recurso</span><span data-mce-fragment=""1""> : </span><span data-mce-fragment=""1"">Calendário Completo</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Característica</span><span data-mce-fragment=""1""> : </span><span data-mce-fragment=""1"">Display LED</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Característica</span><span data-mce-fragment=""1""> : </span><span data-mce-fragment=""1"">Resistente a choques</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Tela</span><span data-mce-fragment=""1""> de exibição : tela </span><span data-mce-fragment=""1"">colorida IPS de 0,96 polegadas</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Tipo de material da janela do mostrador</span><span data-mce-fragment=""1""> : </span><span data-mce-fragment=""1"">cristal de safira</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Diâmetro do Mostrador</span><span data-mce-fragment=""1""> : </span><span data-mce-fragment=""1"">38mm</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Diâmetro do Mostrador</span><span data-mce-fragment=""1""> : </span><span data-mce-fragment=""1"">41mm</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Sistema compatível</span><span data-mce-fragment=""1""> : </span><span data-mce-fragment=""1"">para Android e IOS</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Tipo de Fecho</span><span data-mce-fragment=""1""> : </span><span data-mce-fragment=""1"">Fecho Oculto</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Certificado</span><span data-mce-fragment=""1""> : </span><span data-mce-fragment=""1"">CE</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Espessura da Caixa</span><span data-mce-fragment=""1""> : </span><span data-mce-fragment=""1"">12mm</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Espessura da caixa</span><span data-mce-fragment=""1""> : </span><span data-mce-fragment=""1"">8mm</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Forma da Caixa</span><span data-mce-fragment=""1""> : </span><span data-mce-fragment=""1"">Retângulo</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Material da Caixa</span><span data-mce-fragment=""1""> : </span><span data-mce-fragment=""1"">Plástico</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Nome da marca</span><span data-mce-fragment=""1""> : </span><span data-mce-fragment=""1"">vaiquela</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Material das Caixas e Estojos</span><span data-mce-fragment=""1""> : </span><span data-mce-fragment=""1"">Papel</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Largura da banda</span><span data-mce-fragment=""1""> : </span><span data-mce-fragment=""1"">19mm</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Largura da banda</span><span data-mce-fragment=""1""> : </span><span data-mce-fragment=""1"">18mm</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Tipo de Material da Banda</span><span data-mce-fragment=""1""> : </span><span data-mce-fragment=""1"">Silicone</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Comprimento da banda</span><span data-mce-fragment=""1""> : </span><span data-mce-fragment=""1"">23,5 polegadas</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Comprimento da faixa</span><span data-mce-fragment=""1""> : </span><span data-mce-fragment=""1"">26cm</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Activity Tracker</span><span data-mce-fragment=""1""> : </span><span data-mce-fragment=""1"">passos, quilometragem e queima de calorias</span></p>",DSERS,,"","Fitness, Mais Vendidos",true,Cor,Roxo,,,,,"",0.0,shopify,100,continue,manual,130.00,,true,true,"",https://cdn.shopify.com/s/files/1/0695/0607/2894/products/He009104707674aef883365513118ca67n_720x720_crop_center_1024x_4ff80e22-e3e7-482c-a650-a1581dd0044d.jpg?v=1671818543,1,SmartWatch Hot M4 Unissex Inteligente - Imperador Digital,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/0607/2894/products/H8cd25f2cabe74aaea9842d094bb5e2edS_720x720_crop_center_1024x_37bcdedd-77f1-452b-b4fe-8f6b15ab7339.jpg?v=1671818543,kg,,,,,active
smartwatch-hot-m4-unissex-inteligente,,,,,,,,,Preto,,,,,"",0.0,shopify,100,continue,manual,130.00,,true,true,"",https://cdn.shopify.com/s/files/1/0695/0607/2894/products/Hda351a7ed7ab4484954586a9b7943f5cV_720x720_crop_center_800x_5e243b95-cab8-4aaf-9823-faa841273b18.jpg?v=1671818543,2,SmartWatch Hot M4 Unissex Inteligente - Imperador Digital,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/0607/2894/products/Hda351a7ed7ab4484954586a9b7943f5cV_720x720_crop_center_800x_5e243b95-cab8-4aaf-9823-faa841273b18.jpg?v=1671818543,kg,,,,,
smartwatch-hot-m4-unissex-inteligente,,,,,,,,,Azul,,,,,"",0.0,shopify,100,continue,manual,130.00,,true,true,"",https://cdn.shopify.com/s/files/1/0695/0607/2894/products/H8cd25f2cabe74aaea9842d094bb5e2edS_720x720_crop_center_1024x_37bcdedd-77f1-452b-b4fe-8f6b15ab7339.jpg?v=1671818543,3,SmartWatch Hot M4 Unissex Inteligente - Imperador Digital,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/0607/2894/products/He009104707674aef883365513118ca67n_720x720_crop_center_1024x_4ff80e22-e3e7-482c-a650-a1581dd0044d.jpg?v=1671818543,kg,,,,,
soft-close-fechador-de-portas,Soft Close - Fechador de Portas,"<h2 style=""text-align: center;"" data-mce-style=""text-align: center;"">
<strong><span>ACABOU A DOR DE CABEÇA DE FICAR VOLTANDO </span></strong><strong><span>TODA HORA PARA FECHAR A PORTA! </span></strong>
</h2>
<h3 style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;""><strong data-mce-fragment=""1""><img height=""500"" width=""500"" src=""https://cdn.shopify.com/s/files/1/0267/6287/0844/files/giphy_480x480.gif?v=1660443367"" data-mce-src=""https://cdn.shopify.com/s/files/1/0267/6287/0844/files/giphy_480x480.gif?v=1660443367"" data-mce-fragment=""1""></strong></h3>
<h3 style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;""><strong data-mce-fragment=""1""><span data-mce-fragment=""1"">Com esse adaptador extremamente prático você para de vez de se preocupar se fechou ou não a porta ou se você tem um animalzinho e não deseja que ele entre em um local especifico da sua casa esse SOFT CLOSE - FECHADOR DE PORTAS é para você!</span>   <br data-mce-fragment=""1""></strong></h3>
<h2 style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;""></h2>
<h3 style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;"">
<strong data-mce-fragment=""1""><img height=""500"" width=""501"" src=""https://cdn.shopify.com/s/files/1/0520/1140/1370/files/IMG_4729_480x480.gif?v=1612287583"" alt=""Automatizador de Portas Close Porta Sempre Fechada Disponível em: www.descontara.com"" style=""float: none;"" data-mce-style=""float: none;"" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0520/1140/1370/files/IMG_4729_480x480.gif?v=1612287583""></strong><span style=""color: #000000;"" data-mce-fragment=""1"" data-mce-style=""color: #000000;""><strong data-mce-fragment=""1"">   <br data-mce-fragment=""1""></strong></span><span style=""color: #000000;"" data-mce-fragment=""1"" data-mce-style=""color: #000000;""><strong data-mce-fragment=""1""></strong></span>
</h3>
<h3 style=""text-align: center;"" data-mce-style=""text-align: center;"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Não se preocupe com furos</strong></h3>
<h3 style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;"">
<span data-mce-fragment=""1"">O Soft Close - </span><strong data-mce-fragment=""1"">Fechador de Portas, é automático, </strong><span data-mce-fragment=""1"">já vem com uma fita adesiva super prática, podendo ser colocada em qualquer lugar que você quiser, <strong data-mce-fragment=""1"">sem a </strong></span><strong data-mce-fragment=""1"">necessidade de furos na parede!</strong>
</h3>
<p style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;""><img height=""383"" width=""500"" alt="""" src=""https://cdn.shopify.com/s/files/1/0267/6287/0844/files/Fechador_de_portas_automatico_-_Sem_perfuracoes_-_y_2_480x480.jpg?v=1660443898"" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0267/6287/0844/files/Fechador_de_portas_automatico_-_Sem_perfuracoes_-_y_2_480x480.jpg?v=1660443898""></p>
<h2 style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;""><br data-mce-fragment=""1""></h2>
<h3 style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;"">Durabilidade Incrível<br data-mce-fragment=""1"">
</h3>
<h3 style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;""><span data-mce-fragment=""1""></span></h3>
<h3 style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;"">
<span data-mce-fragment=""1"">O </span><span data-mce-fragment=""1"">Soft Close - </span><strong data-mce-fragment=""1"">Fechador de Portas </strong><span data-mce-fragment=""1"">possui <strong data-mce-fragment=""1"">anti-oxidação, anti-corrosão e é resistente ao desgaste.</strong></span>
</h3>
<div style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;""><br data-mce-fragment=""1""></div>
<div style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;""><img height=""500"" width=""500"" alt="""" src=""https://cdn.shopify.com/s/files/1/0267/6287/0844/files/Design_sem_nome_8_480x480_a89937d9-42cd-4865-954c-c6d20913013e_480x480.gif?v=1660444898"" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0267/6287/0844/files/Design_sem_nome_8_480x480_a89937d9-42cd-4865-954c-c6d20913013e_480x480.gif?v=1660444898""></div>
<h3 style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;""><strong data-mce-fragment=""1""><br data-mce-fragment=""1""></strong></h3>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<h3 data-mce-fragment=""1"">
<strong data-mce-fragment=""1""><span data-mce-fragment=""1"">Facilidade e sem transtornos</span><span data-mce-fragment=""1""> </span>- </strong>Instalação 100% adesiva sem furos, sem danificar a parede.</h3>
</li>
<li data-mce-fragment=""1"">
<h3 data-mce-fragment=""1""><span data-mce-fragment=""1""><b data-mce-fragment=""1"">Super resistência -</b> O cabo de aço de alta qualidade tem ótima resistência durando vários anos.</span></h3>
</li>
<li data-mce-fragment=""1"">
<h3 data-mce-fragment=""1"">
<strong data-mce-fragment=""1"">Pode ser colocado em<span data-mce-fragment=""1""> </span><span data-mce-fragment=""1"">todos os tipos de portas</span><span data-mce-fragment=""1""> </span>-</strong> Closets, armários e etc.</h3>
</li>
<li data-mce-fragment=""1"">
<h3 data-mce-fragment=""1"">
<strong data-mce-fragment=""1""><span data-mce-fragment=""1"">Tamanho compacto</span><span data-mce-fragment=""1""> </span>-</strong><span data-mce-fragment=""1""> </span>Com grande força de tração podendo puxar até mesmo portas mais pesadas.<strong data-mce-fragment=""1"">  </strong>
</h3>
</li>
</ul>
<h3 style=""text-align: center;"" data-mce-style=""text-align: center;"" data-mce-fragment=""1"">
<span style=""color: #000000;"" data-mce-style=""color: #000000;"" data-mce-fragment=""1""><span color=""#2b00ff"" data-mce-fragment=""1""></span></span><span color=""#000000"" style=""color: #000000;"" data-mce-fragment=""1"" data-mce-style=""color: #000000;""></span><img height=""500"" width=""500"" alt=""Detalhes do Automatizador de Portas Close Porta Sempre Fechada Disponível em: www.descontara.com"" src=""https://cdn.shopify.com/s/files/1/0520/1140/1370/files/Analise_do_produto_1_480x480.png?v=1612390846"" style=""float: none;"" data-mce-fragment=""1"" data-mce-style=""float: none;"" data-mce-src=""https://cdn.shopify.com/s/files/1/0520/1140/1370/files/Analise_do_produto_1_480x480.png?v=1612390846""><br data-mce-fragment=""1"">  </h3>
<h2 style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;"">
<span style=""color: #000000;"" data-mce-fragment=""1"" data-mce-style=""color: #000000;""><strong data-mce-fragment=""1"">ESPECIFICAÇÕES: <br data-mce-fragment=""1""></strong></span> <br data-mce-fragment=""1"">
</h2>
<ul data-mce-fragment=""1"">
<li style=""text-align: left;"" data-mce-fragment=""1"" data-mce-style=""text-align: left;""><span style=""color: #000000;"" data-mce-fragment=""1"" data-mce-style=""color: #000000;"">Material: ABS</span></li>
<li style=""text-align: left;"" data-mce-fragment=""1"" data-mce-style=""text-align: left;""><span style=""color: #000000;"" data-mce-fragment=""1"" data-mce-style=""color: #000000;"">Peso do produto: 220G</span></li>
<li style=""text-align: left;"" data-mce-fragment=""1"" data-mce-style=""text-align: left;""><span style=""color: #000000;"" data-mce-fragment=""1"" data-mce-style=""color: #000000;"">Tamanho do produto (C x L x A): 6,3 x 6,3 x 1,6 cm</span></li>
<li style=""text-align: left;"" data-mce-fragment=""1"" data-mce-style=""text-align: left;"">
<span style=""color: #000000;"" data-mce-fragment=""1"" data-mce-style=""color: #000000;""><span style=""color: #000000;"" data-mce-fragment=""1"" data-mce-style=""color: #000000;"">Conteúdo do pacote: </span></span>Soft Close - Fechador de Portas<strong data-mce-fragment=""1""> </strong>× 1</li>
</ul>
<p style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;""><strong data-mce-fragment=""1""> </strong></p>
<span data-mce-fragment=""1"">   </span>",DSERS,,"","Casa, Mais Vendidos",true,Cor,Preto,,,,,"",0.0,shopify,500,continue,manual,99.90,,true,true,"",https://cdn.shopify.com/s/files/1/0695/0607/2894/products/product-image-2005955286_500x_664a488d-a534-4f9b-819b-ce2374ac61c3.jpg?v=1671818540,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/0607/2894/products/product-image-2005955286_500x_664a488d-a534-4f9b-819b-ce2374ac61c3.jpg?v=1671818540,kg,,,,,active
soft-close-fechador-de-portas,,,,,,,,,Branco,,,,,"",0.0,shopify,500,continue,manual,99.90,,true,true,"",https://cdn.shopify.com/s/files/1/0695/0607/2894/products/product-image-2005955303_500x_abb8c1d6-bbbb-467a-9833-78928a20aced.jpg?v=1671818540,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/0607/2894/products/product-image-2005955303_500x_abb8c1d6-bbbb-467a-9833-78928a20aced.jpg?v=1671818540,kg,,,,,
soft-close-fechador-de-portas,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/0607/2894/products/product-image-2005955280_500x_6e5d2cf0-8061-487b-af87-dde16e007509.jpg?v=1671818540,3,,,,,,,,,,,,,,,,,,,,,,,,
soft-close-fechador-de-portas,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/0607/2894/products/product-image-2005955289_500x_1e82cf67-215b-44ce-99b7-ea7c90420b8f.jpg?v=1671818540,4,,,,,,,,,,,,,,,,,,,,,,,,
soft-close-fechador-de-portas,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/0607/2894/products/product-image-2005955306_500x_c94d1258-6bff-45f8-8ae6-ecd2907b1642.jpg?v=1671818540,5,,,,,,,,,,,,,,,,,,,,,,,,
soft-pe-eletric-lixa-para-os-pes,Soft Pé Eletric - Lixa Para os Pés,"<h3 style=""text-align: center;"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Cansada de Sofrer com pés rachados?</strong></h3>
<h3 style=""text-align: center;"" data-mce-fragment=""1"">
<br data-mce-fragment=""1"">Conheça o Soft Pé Eletric. O removedor de calos automático que além de acabar com peles mortas e rachaduras, faz uma ótima massagem nos pés. É só passar e voltar a ter o pé lisinho novamente.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">✔️ Sugador da sujeira à vácuo.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">✔️ Função massagem.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">✔️ Pés macios e sem sujeira!<br data-mce-fragment=""1"">
</h3>
<h3 data-mce-fragment=""1""><img src=""https://cdn.shopify.com/s/files/1/0583/9559/0793/files/ezgifcom-gif-maker-2-1-1_480x480.gif?v=1654615356"" alt="""" style=""display: block; margin-left: auto; margin-right: auto;"" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0583/9559/0793/files/ezgifcom-gif-maker-2-1-1_480x480.gif?v=1654615356""></h3>
<h3 style=""text-align: center;"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Faz massagem enquanto deixa os pés lisinhos!</strong></h3>
<h3 data-mce-fragment=""1"">
<img alt="""" src=""https://cdn.shopify.com/s/files/1/0583/9559/0793/files/ezgifcom-gif-maker-3-1_480x480.gif?v=1654615313"" style=""display: block; margin-left: auto; margin-right: auto;"" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0583/9559/0793/files/ezgifcom-gif-maker-3-1_480x480.gif?v=1654615313""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0583/9559/0793/files/giphy_480x480.gif?v=1654613262"" style=""display: block; margin-left: auto; margin-right: auto;"" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0583/9559/0793/files/giphy_480x480.gif?v=1654613262"">
</h3>
<h3 style=""text-align: center;"" data-mce-fragment=""1"">
<strong data-mce-fragment=""1"">Pele limpa e macia em minutos!</strong><br data-mce-fragment=""1"">O sistema de rotação automático lixa os pés sem nenhum esforço, ao mesmo tempo que suga toda a sujeira para dentro do compartimento do aparelho, através de um sistema à vácuo.<br data-mce-fragment=""1"">
</h3>
<p data-mce-fragment=""1""><img src=""https://cdn.shopify.com/s/files/1/0583/9559/0793/files/REMOVEDOR_DE_CALOS_480x480_e9adfc5c-0514-4b0d-b293-bddfa152e47b_480x480.png?v=1654613699"" alt="""" style=""display: block; margin-left: auto; margin-right: auto;"" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0583/9559/0793/files/REMOVEDOR_DE_CALOS_480x480_e9adfc5c-0514-4b0d-b293-bddfa152e47b_480x480.png?v=1654613699""></p>
<h2 style=""text-align: center;"" data-mce-fragment=""1"">
<br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Com poucos usos o Soft Pé Eletric é capaz de remover a pele morta e as rachaduras!</strong> <br data-mce-fragment=""1"">
</h2>
<div style=""text-align: center;"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Tudo isso com um processo indolor!</strong></div>
<p data-mce-fragment=""1""><img src=""https://cdn.shopify.com/s/files/1/0583/9559/0793/files/Sem-Titulo-1_480x480_aba4b05a-ac2e-467e-acb2-67c252f17899_480x480.jpg?v=1654613672"" alt="""" style=""display: block; margin-left: auto; margin-right: auto;"" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0583/9559/0793/files/Sem-Titulo-1_480x480_aba4b05a-ac2e-467e-acb2-67c252f17899_480x480.jpg?v=1654613672""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0583/9559/0793/files/Sem-Titulo-2_480x480_06211d6c-c86b-4c35-b2c2-3c074dc9f36b_480x480.jpg?v=1654613649"" style=""display: block; margin-left: auto; margin-right: auto;"" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0583/9559/0793/files/Sem-Titulo-2_480x480_06211d6c-c86b-4c35-b2c2-3c074dc9f36b_480x480.jpg?v=1654613649""></p>
<h3 data-mce-fragment=""1"">
<strong data-mce-fragment=""1"">Você Pronta em Qualquer Lugar - 100% Portátil.</strong><br data-mce-fragment=""1"">O Soft Pé Eletric é ideal para te deixar sempre pronta em qualquer lugar! Portátil e super eficiente.</h3>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">O que está incluso</strong>:</p>
<p data-mce-fragment=""1"">1 Removedor de calos Soft Pé.<br data-mce-fragment=""1""> 1 Cabo de carregamento USB.<br data-mce-fragment=""1""> 2 Lixas diamante arenito.<br data-mce-fragment=""1""> 2 Pedras polidas foscas.<br data-mce-fragment=""1""> 1 Escova.<br data-mce-fragment=""1""> 1 Manual.</p>",DSERS,,"","Mais Vendidos, Saúde e Beleza",true,Title,Default Title,,,,,"",0.0,shopify,1000,continue,manual,147.00,,true,true,"",https://cdn.shopify.com/s/files/1/0695/0607/2894/products/rachadura-para-os-pes-600x631_1000x1000_f8a9cb17-df87-4a26-89c5-f226ac34f6f2.jpg?v=1671818534,1,,false,,,,,,,,,,,,,,,,,kg,,,,,active
soft-pe-eletric-lixa-para-os-pes,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/0607/2894/products/H59953187fb9c4d999c9ef66595aab11aQ_500x_46b9c976-6141-4534-8d30-d6207bacda95.jpg?v=1671818534,2,,,,,,,,,,,,,,,,,,,,,,,,
soft-pe-eletric-lixa-para-os-pes,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/0607/2894/products/remova-rachaduras-e-calos_1000x1000_d9f3d1cc-800f-41e1-a4f5-ee940e7d78d5.jpg?v=1671818534,3,,,,,,,,,,,,,,,,,,,,,,,,
soft-pe-eletric-lixa-para-os-pes,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/0607/2894/products/aparelho-removedor-de-calos_1000x1000_ffd4accb-d8cf-4aea-89e9-d23115c93e05.jpg?v=1671818534,4,,,,,,,,,,,,,,,,,,,,,,,,
